id,date,est_date,time_point,year,month,season,phase,exp_year,julian,dss,site,slope,fert,treat,strip,rot_phs,comb_id,man_id,crop_id,crop,TOY,seed,seed_rate,n_added,dclass,d_from,d_to,bd,c_conc,soc,n_conc,sn,rep
,,,,1997,,,,,,,2,2,,2,4,,,,,,,,,,4,10,20,1.5,0.57,8.55,0.065,0.975,1
,,,,1997,,,,,,,2,3,,2,4,,,,,,,,,,1,0,2.5,1.1,2.11,5.8025,0.211,0.58025,1
,,,,1997,,,,,,,2,3,,2,4,,,,,,,,,,2,2.5,5,1.2,1.62,4.86,0.151,0.453,1
,,,,1997,,,,,,,2,3,,2,4,,,,,,,,,,3,5,10,1.33,1.06,7.049,0.118,0.7847,1
,,,,1997,,,,,,,2,3,,2,4,,,,,,,,,,4,10,20,1.43,0.94,13.442,0.088,1.2584,1
,,,,1997,,,,,,,2,1,,4,5,,,,,,,,,,1,0,2.5,1.35,1,3.375,0.092,0.3105,1
,,,,1997,,,,,,,2,1,,4,5,,,,,,,,,,2,2.5,5,1.4,0.82,2.87,0.075,0.2625,1
,,,,1997,,,,,,,2,1,,4,5,,,,,,,,,,3,5,10,1.5,0.76,5.7,0.082,0.615,1
,,,,1997,,,,,,,2,1,,4,5,,,,,,,,,,4,10,20,1.4,0.66,9.24,0.071,0.994,1
,,,,1997,,,,,,,2,2,,4,5,,,,,,,,,,1,0,2.5,1.3,1.02,3.315,0.079,0.25675,1
,,,,1997,,,,,,,2,2,,4,5,,,,,,,,,,2,2.5,5,1.3,0.8,2.6,0.078,0.2535,1
,,,,1997,,,,,,,2,2,,4,5,,,,,,,,,,3,5,10,1.4,0.68,4.76,0.059,0.413,1
,,,,1997,,,,,,,2,2,,4,5,,,,,,,,,,4,10,20,1.5,0.63,9.45,0.062,0.93,1
,,,,1997,,,,,,,2,3,,4,5,,,,,,,,,,1,0,2.5,1.1,1.97,5.4175,0.176,0.484,1
,,,,1997,,,,,,,2,3,,4,5,,,,,,,,,,2,2.5,5,1.2,1.38,4.14,0.131,0.393,1
,,,,1997,,,,,,,2,3,,4,5,,,,,,,,,,3,5,10,1.33,1.14,7.581,0.095,0.63175,1
,,,,1997,,,,,,,2,3,,4,5,,,,,,,,,,4,10,20,1.43,0.82,11.726,0.065,0.9295,1
,,,,1997,,,,,,,2,1,,5,6,,,,,,,,,,1,0,2.5,1.35,1.16,3.915,0.117,0.394875,1
,,,,1997,,,,,,,2,1,,5,6,,,,,,,,,,2,2.5,5,1.4,0.95,3.325,0.099,0.3465,1
,,,,1997,,,,,,,2,1,,5,6,,,,,,,,,,3,5,10,1.5,0.83,6.225,0.094,0.705,1
,,,,1997,,,,,,,2,1,,5,6,,,,,,,,,,4,10,20,1.4,0.64,8.96,0.093,1.302,1
,,,,1997,,,,,,,2,2,,5,6,,,,,,,,,,1,0,2.5,1.3,0.87,2.8275,0.094,0.3055,1
,,,,1997,,,,,,,2,2,,5,6,,,,,,,,,,2,2.5,5,1.3,0.82,2.665,0.082,0.2665,1
,,,,1997,,,,,,,2,2,,5,6,,,,,,,,,,3,5,10,1.4,0.79,5.53,0.081,0.567,1
,,,,1997,,,,,,,2,2,,5,6,,,,,,,,,,4,10,20,1.5,0.79,11.85,0.075,1.125,1
,,,,1997,,,,,,,2,3,,5,6,,,,,,,,,,1,0,2.5,1.1,2.09,5.7475,0.193,0.53075,1
,,,,1997,,,,,,,2,3,,5,6,,,,,,,,,,2,2.5,5,1.2,1.95,5.85,0.171,0.513,1
,,,,1997,,,,,,,2,3,,5,6,,,,,,,,,,3,5,10,1.33,1.29,8.5785,0.087,0.57855,1
,,,,1997,,,,,,,2,3,,5,6,,,,,,,,,,4,10,20,1.43,0.96,13.728,0.128,1.8304,1
,,,,1997,,,,,,,2,1,,8,7,,,,,,,,,,1,0,2.5,1.35,1.07,3.61125,0.109,0.367875,1
,,,,1997,,,,,,,2,1,,8,7,,,,,,,,,,2,2.5,5,1.4,0.87,3.045,0.095,0.3325,1
,,,,1997,,,,,,,2,1,,8,7,,,,,,,,,,3,5,10,1.5,0.81,6.075,0.091,0.6825,1
,,,,1997,,,,,,,2,1,,8,7,,,,,,,,,,4,10,20,1.4,0.68,9.52,0.082,1.148,1
,,,,1997,,,,,,,2,2,,8,7,,,,,,,,,,1,0,2.5,1.3,1.01,3.2825,0.093,0.30225,1
,,,,1997,,,,,,,2,2,,8,7,,,,,,,,,,2,2.5,5,1.3,0.8,2.6,0.074,0.2405,1
,,,,1997,,,,,,,2,2,,8,7,,,,,,,,,,3,5,10,1.4,0.74,5.18,0.076,0.532,1
,,,,1997,,,,,,,2,2,,8,7,,,,,,,,,,4,10,20,1.5,0.6,9,0.064,0.96,1
,,,,1997,,,,,,,2,3,,8,7,,,,,,,,,,1,0,2.5,1.1,2.23,6.1325,0.221,0.60775,1
,,,,1997,,,,,,,2,3,,8,7,,,,,,,,,,2,2.5,5,1.2,1.94,5.82,0.18,0.54,1
,,,,1997,,,,,,,2,3,,8,7,,,,,,,,,,3,5,10,1.33,1.36,9.044,0.144,0.9576,1
,,,,1997,,,,,,,2,3,,8,7,,,,,,,,,,4,10,20,1.43,1.03,14.729,0.117,1.6731,1
,,,,1997,,,,,,,2,1,,3,8,,,,,,,,,,1,0,2.5,1.35,1.004542617,3.390331332,0.107,0.361125,1
,,,,1997,,,,,,,2,1,,3,8,,,,,,,,,,2,2.5,5,1.4,0.886360683,3.102262391,0.073,0.2555,1
,,,,1997,,,,,,,2,1,,3,8,,,,,,,,,,3,5,10,1.5,0.74848176,5.6136132,0.071,0.5325,1
,,,,1997,,,,,,,2,1,,3,8,,,,,,,,,,4,10,20,1.4,0.649996815,9.09995541,0.068,0.952,1
,,,,1997,,,,,,,2,2,,3,8,,,,,,,,,,1,0,2.5,1.3,0.906057672,2.944687434,0.071,0.23075,1
,,,,1997,,,,,,,2,2,,3,8,,,,,,,,,,2,2.5,5,1.3,0.807572727,2.624611363,0.057,0.18525,1
,,,,1997,,,,,,,2,2,,3,8,,,,,,,,,,3,5,10,1.4,0.689390793,4.825735551,0.069,0.483,1
,,,,1997,,,,,,,2,2,,3,8,,,,,,,,,,4,10,20,1.5,0.630299826,9.45449739,0.065,0.975,1
,,,,1997,,,,,,,2,3,,3,8,,,,,,,,,,1,0,2.5,1.1,1.871210133,5.145827866,0.156,0.429,1
,,,,1997,,,,,,,2,3,,3,8,,,,,,,,,,2,2.5,5,1.2,1.418179386,4.254538158,0.122,0.366,1
,,,,1997,,,,,,,2,3,,3,8,,,,,,,,,,3,5,10,1.33,1.359088419,9.037937986,0.107,0.71155,1
,,,,1997,,,,,,,2,3,,3,8,,,,,,,,,,4,10,20,1.43,0.984845628,14.08329248,0.091,1.3013,1
,,,,1997,,,,,,,2,1,,6,9,,,,,,,,,,1,0,2.5,1.35,1.162118529,3.922150035,0.106,0.35775,1
,,,,1997,,,,,,,2,1,,6,9,,,,,,,,,,2,2.5,5,1.4,0.846966705,2.964383468,0.083,0.2905,1
,,,,1997,,,,,,,2,1,,6,9,,,,,,,,,,3,5,10,1.5,0.689390793,5.170430948,0.094,0.705,1
,,,,1997,,,,,,,2,1,,6,9,,,,,,,,,,4,10,20,1.4,0.689390793,9.651471102,0.087,1.218,1
,,,,1997,,,,,,,2,2,,6,9,,,,,,,,,,1,0,2.5,1.3,0.906057672,2.944687434,0.076,0.247,1
,,,,1997,,,,,,,2,2,,6,9,,,,,,,,,,2,2.5,5,1.3,0.709087782,2.304535292,0.072,0.234,1
,,,,1997,,,,,,,2,2,,6,9,,,,,,,,,,3,5,10,1.4,0.709087782,4.963614474,0.074,0.518,1
,,,,1997,,,,,,,2,2,,6,9,,,,,,,,,,4,10,20,1.5,0.689390793,10.3408619,0.078,1.17,1
,,,,1997,,,,,,,2,3,,6,9,,,,,,,,,,1,0,2.5,1.1,1.969695078,5.416661465,0.167,0.45925,1
,,,,1997,,,,,,,2,3,,6,9,,,,,,,,,,2,2.5,5,1.2,1.398482397,4.195447191,0.115,0.345,1
,,,,1997,,,,,,,2,3,,6,9,,,,,,,,,,3,5,10,1.33,1.181815518,7.859073195,0.097,0.64505,1
,,,,1997,,,,,,,2,3,,6,9,,,,,,,,,,4,10,20,1.43,0.94545165,13.5199586,0.084,1.2012,1
,,,,1997,,,,,,,2,1,,11,10,,,,,,,,,,1,0,2.5,1.35,1.095949998,3.698831243,0.103,0.347625,1
,,,,1997,,,,,,,2,1,,11,10,,,,,,,,,,2,2.5,5,1.4,1.095949998,3.835824993,0.072,0.252,1
,,,,1997,,,,,,,2,1,,11,10,,,,,,,,,,3,5,10,1.5,0.957722181,7.182916358,0.088,0.66,1
,,,,1997,,,,,,,2,1,,11,10,,,,,,,,,,4,10,20,1.4,0.701013378,9.814187292,0.073,1.022,1
,,,,1997,,,,,,,2,2,,11,10,,,,,,,,,,1,0,2.5,1.3,1.056456336,3.433483092,0.07,0.2275,1
,,,,1997,,,,,,,2,2,,11,10,,,,,,,,,,2,2.5,5,1.3,1.076203167,3.497660293,0.076,0.247,1
,,,,1997,,,,,,,2,2,,11,10,,,,,,,,,,3,5,10,1.4,0.977469012,6.842283084,0.08,0.56,1
,,,,1997,,,,,,,2,2,,11,10,,,,,,,,,,4,10,20,1.5,0.701013378,10.51520067,0.062,0.93,1
,,,,1997,,,,,,,2,3,,11,10,,,,,,,,,,1,0,2.5,1.1,3.30759507,9.095886443,0.317,0.87175,1
,,,,1997,,,,,,,2,3,,11,10,,,,,,,,,,2,2.5,5,1.2,2.241266196,6.723798588,0.191,0.573,1
,,,,1997,,,,,,,2,3,,11,10,,,,,,,,,,3,5,10,1.33,0.997215843,6.631485356,0.081,0.53865,1
,,,,1997,,,,,,,2,3,,11,10,,,,,,,,,,4,10,20,1.43,1.392152463,19.90778022,0.117,1.6731,1
,,,,1997,,,,,,,2,1,,7,11,,,,,,,,,,1,0,2.5,1.35,1.04,3.51,0.107,0.361125,1
,,,,1997,,,,,,,2,1,,7,11,,,,,,,,,,2,2.5,5,1.4,0.82,2.87,0.086,0.301,1
,,,,1997,,,,,,,2,1,,7,11,,,,,,,,,,3,5,10,1.5,0.74,5.55,0.069,0.5175,1
,,,,1997,,,,,,,2,1,,7,11,,,,,,,,,,4,10,20,1.4,0.66,9.24,0.077,1.078,1
,,,,1997,,,,,,,2,2,,7,11,,,,,,,,,,1,0,2.5,1.3,1.14,3.705,0.099,0.32175,1
,,,,1997,,,,,,,2,2,,7,11,,,,,,,,,,2,2.5,5,1.3,0.9,2.925,0.079,0.25675,1
,,,,1997,,,,,,,2,2,,7,11,,,,,,,,,,3,5,10,1.4,0.78,5.46,0.066,0.462,1
,,,,1997,,,,,,,2,2,,7,11,,,,,,,,,,4,10,20,1.5,0.68,10.2,0.069,1.035,1
,,,,1997,,,,,,,2,3,,7,11,,,,,,,,,,1,0,2.5,1.1,1.959899292,5.389723053,0.167,0.45925,1
,,,,1997,,,,,,,2,3,,7,11,,,,,,,,,,2,2.5,5,1.2,1.306600074,3.919800222,0.104,0.312,1
,,,,1997,,,,,,,2,3,,7,11,,,,,,,,,,3,5,10,1.33,0.989848938,6.582495438,0.087,0.57855,1
,,,,1997,,,,,,,2,3,,7,11,,,,,,,,,,4,10,20,1.43,0.772082532,11.04078021,0.065,0.9295,1
,,,,1997,,,,,,,2,1,,4,12,,,,,,,,,,1,0,2.5,1.35,1.02944283,3.474369551,0.082,0.27675,1
,,,,1997,,,,,,,2,1,,4,12,,,,,,,,,,2,2.5,5,1.4,0.83147337,2.910156795,0.075,0.2625,1
,,,,1997,,,,,,,2,1,,4,12,,,,,,,,,,3,5,10,1.5,0.772082532,5.79061899,0.07,0.525,1
,,,,1997,,,,,,,2,1,,4,12,,,,,,,,,,4,10,20,1.4,0.673097802,9.423369228,0.059,0.826,1
,,,,1997,,,,,,,2,2,,4,12,,,,,,,,,,1,0,2.5,1.3,1.049239776,3.410029272,0.091,0.29575,1
,,,,1997,,,,,,,2,2,,4,12,,,,,,,,,,2,2.5,5,1.3,0.871067262,2.830968602,0.064,0.208,1
,,,,1997,,,,,,,2,2,,4,12,,,,,,,,,,3,5,10,1.4,0.73248864,5.12742048,0.062,0.434,1
,,,,1997,,,,,,,2,2,,4,12,,,,,,,,,,4,10,20,1.5,0.63350391,9.50255865,0.067,1.005,1
,,,,1997,,,,,,,2,3,,4,12,,,,,,,,,,1,0,2.5,1.1,1.940102346,5.335281452,0.171,0.47025,1
,,,,1997,,,,,,,2,3,,4,12,,,,,,,,,,2,2.5,5,1.2,1.52436648,4.57309944,0.133,0.399,1
,,,,1997,,,,,,,2,3,,4,12,,,,,,,,,,3,5,10,1.33,1.168021452,7.767342656,0.092,0.6118,1
,,,,1997,,,,,,,2,3,,4,12,,,,,,,,,,4,10,20,1.43,0.9304581,13.30555083,0.083,1.1869,1
,,,,1997,,,,,,,2,1,,11,13,,,,,,,,,,1,0,2.5,1.35,1.036709505,3.498894579,0.098,0.33075,1
,,,,1997,,,,,,,2,1,,11,13,,,,,,,,,,2,2.5,5,1.4,0.997215843,3.490255451,0.092,0.322,1
,,,,1997,,,,,,,2,1,,11,13,,,,,,,,,,3,5,10,1.5,0.898481688,6.73861266,0.081,0.6075,1
,,,,1997,,,,,,,2,1,,11,13,,,,,,,,,,4,10,20,1.4,0.74050704,10.36709856,0.073,1.022,1
,,,,1997,,,,,,,2,2,,11,13,,,,,,,,,,1,0,2.5,1.3,1.234177815,4.011077899,0.104,0.338,1
,,,,1997,,,,,,,2,2,,11,13,,,,,,,,,,2,2.5,5,1.3,1.095949998,3.561837494,0.09,0.2925,1
,,,,1997,,,,,,,2,2,,11,13,,,,,,,,,,3,5,10,1.4,0.878734857,6.151143999,0.071,0.497,1
,,,,1997,,,,,,,2,2,,11,13,,,,,,,,,,4,10,20,1.5,0.720760209,10.81140314,0.056,0.84,1
,,,,1997,,,,,,,2,3,,11,13,,,,,,,,,,1,0,2.5,1.1,3.643291197,10.01905079,0.378,1.0395,1
,,,,1997,,,,,,,2,3,,11,13,,,,,,,,,,2,2.5,5,1.2,2.32025352,6.96076056,0.214,0.642,1
,,,,1997,,,,,,,2,3,,11,13,,,,,,,,,,3,5,10,1.33,1.609367604,10.70229457,0.154,1.0241,1
,,,,1997,,,,,,,2,3,,11,13,,,,,,,,,,4,10,20,1.43,1.095949998,15.67208497,0.103,1.4729,1
,,,,1997,,,,,,,2,1,,2,14,,,,,,,,,,1,0,2.5,1.35,1.009645884,3.407554859,0.086,0.29025,1
,,,,1997,,,,,,,2,1,,2,14,,,,,,,,,,2,2.5,5,1.4,0.851270316,2.979446106,0.088,0.308,1
,,,,1997,,,,,,,2,1,,2,14,,,,,,,,,,3,5,10,1.5,0.752285586,5.642141895,0.079,0.5925,1
,,,,1997,,,,,,,2,1,,2,14,,,,,,,,,,4,10,20,1.4,0.63350391,8.86905474,0.074,1.036,1
,,,,1997,,,,,,,2,2,,2,14,,,,,,,,,,1,0,2.5,1.3,1.049239776,3.410029272,0.102,0.3315,1
,,,,1997,,,,,,,2,2,,2,14,,,,,,,,,,2,2.5,5,1.3,0.890864208,2.895308676,0.095,0.30875,1
,,,,1997,,,,,,,2,2,,2,14,,,,,,,,,,3,5,10,1.4,0.791879478,5.543156346,0.087,0.609,1
,,,,1997,,,,,,,2,2,,2,14,,,,,,,,,,4,10,20,1.5,0.593910018,8.90865027,0.07,1.05,1
,,,,1997,,,,,,,2,3,,2,14,,,,,,,,,,1,0,2.5,1.1,1.378196157,3.790039432,0.219,0.60225,1
,,,,1997,,,,,,,2,3,,2,14,,,,,,,,,,2,2.5,5,1.2,0.96766995,2.90300985,0.145,0.435,1
,,,,1997,,,,,,,2,3,,2,14,,,,,,,,,,3,5,10,1.33,0.733083546,4.875005581,0.106,0.7049,1
,,,,1997,,,,,,,2,3,,2,14,,,,,,,,,,4,10,20,1.43,0.693985812,9.923997112,0.098,1.4014,1
,,,,1997,,,,,,,2,1,,3,15,,,,,,,,,,1,0,2.5,1.35,1.378196157,4.65141203,0.074,0.24975,1
,,,,1997,,,,,,,2,1,,3,15,,,,,,,,,,2,2.5,5,1.4,0.96766995,3.386844825,0.076,0.266,1
,,,,1997,,,,,,,2,1,,3,15,,,,,,,,,,3,5,10,1.5,0.733083546,5.498126595,0.063,0.4725,1
,,,,1997,,,,,,,2,1,,3,15,,,,,,,,,,4,10,20,1.4,0.693985812,9.715801368,0.063,0.882,1
,,,,1997,,,,,,,2,2,,3,15,,,,,,,,,,1,0,2.5,1.3,1.925564433,6.258084407,0.066,0.2145,1
,,,,1997,,,,,,,2,2,,3,15,,,,,,,,,,2,2.5,5,1.3,1.16315862,3.780265515,0.068,0.221,1
,,,,1997,,,,,,,2,2,,3,15,,,,,,,,,,3,5,10,1.4,0.869925615,6.089479305,0.048,0.336,1
,,,,1997,,,,,,,2,2,,3,15,,,,,,,,,,4,10,20,1.5,0.869925615,13.04888423,0.049,0.735,1
,,,,1997,,,,,,,2,3,,3,15,,,,,,,,,,1,0,2.5,1.1,1.984211034,5.456580344,0.177,0.48675,1
,,,,1997,,,,,,,2,3,,3,15,,,,,,,,,,2,2.5,5,1.2,1.436842758,4.310528274,0.143,0.429,1
,,,,1997,,,,,,,2,3,,3,15,,,,,,,,,,3,5,10,1.33,1.006767684,6.695005099,0.099,0.65835,1
,,,,1997,,,,,,,2,3,,3,15,,,,,,,,,,4,10,20,1.43,0.948121083,13.55813149,0.069,0.9867,1
,,,,1997,,,,,,,2,1,,7,16,,,,,,,,,,1,0,2.5,1.35,1.925564433,6.498779961,0.104,0.351,1
,,,,1997,,,,,,,2,1,,7,16,,,,,,,,,,2,2.5,5,1.4,1.16315862,4.07105517,0.085,0.2975,1
,,,,1997,,,,,,,2,1,,7,16,,,,,,,,,,3,5,10,1.5,0.869925615,6.524442113,0.079,0.5925,1
,,,,1997,,,,,,,2,1,,7,16,,,,,,,,,,4,10,20,1.4,0.869925615,12.17895861,0.085,1.19,1
,,,,1997,,,,,,,2,2,,7,16,,,,,,,,,,1,0,2.5,1.3,1.984211034,6.448685861,0.083,0.26975,1
,,,,1997,,,,,,,2,2,,7,16,,,,,,,,,,2,2.5,5,1.3,1.436842758,4.669738964,0.084,0.273,1
,,,,1997,,,,,,,2,2,,7,16,,,,,,,,,,3,5,10,1.4,1.006767684,7.047373788,0.076,0.532,1
,,,,1997,,,,,,,2,2,,7,16,,,,,,,,,,4,10,20,1.5,0.948121083,14.22181625,0.078,1.17,1
,,,,1997,,,,,,,2,3,,7,16,,,,,,,,,,1,0,2.5,1.1,1.959899292,5.389723053,0.175,0.48125,1
,,,,1997,,,,,,,2,3,,7,16,,,,,,,,,,2,2.5,5,1.2,1.365990912,4.097972736,0.108,0.324,1
,,,,1997,,,,,,,2,3,,7,16,,,,,,,,,,3,5,10,1.33,1.088833668,7.240743892,0.097,0.64505,1
,,,,1997,,,,,,,2,3,,7,16,,,,,,,,,,4,10,20,1.43,0.9304581,13.30555083,0.085,1.2155,1
,,,,1997,,,,,,,2,1,,10,17,,,,,,,,,,1,0,2.5,1.35,1.44,4.86,0.134,0.45225,1
,,,,1997,,,,,,,2,1,,10,17,,,,,,,,,,2,2.5,5,1.4,0.99,3.465,0.098,0.343,1
,,,,1997,,,,,,,2,1,,10,17,,,,,,,,,,3,5,10,1.5,0.8,6,0.087,0.6525,1
,,,,1997,,,,,,,2,1,,10,17,,,,,,,,,,4,10,20,1.4,0.64,8.96,0.091,1.274,1
,,,,1997,,,,,,,2,2,,10,17,,,,,,,,,,1,0,2.5,1.3,1.66,5.395,0.116,0.377,1
,,,,1997,,,,,,,2,2,,10,17,,,,,,,,,,2,2.5,5,1.3,1.08,3.51,0.093,0.30225,1
,,,,1997,,,,,,,2,2,,10,17,,,,,,,,,,3,5,10,1.4,0.9,6.3,0.079,0.553,1
,,,,1997,,,,,,,2,2,,10,17,,,,,,,,,,4,10,20,1.5,0.73,10.95,0.07,1.05,1
,,,,1997,,,,,,,2,3,,10,17,,,,,,,,,,1,0,2.5,1.1,2.5,6.875,0.217,0.59675,1
,,,,1997,,,,,,,2,3,,10,17,,,,,,,,,,2,2.5,5,1.2,1.59,4.77,0.149,0.447,1
,,,,1997,,,,,,,2,3,,10,17,,,,,,,,,,3,5,10,1.33,1.31,8.7115,0.116,0.7714,1
,,,,1997,,,,,,,2,3,,10,17,,,,,,,,,,4,10,20,1.43,1.1,15.73,0.104,1.4872,1
,,,,1997,,,,,,,2,1,,8,18,,,,,,,,,,1,0,2.5,1.35,1.26,4.2525,0.118,0.39825,1
,,,,1997,,,,,,,2,1,,8,18,,,,,,,,,,2,2.5,5,1.4,0.85,2.975,0.094,0.329,1
,,,,1997,,,,,,,2,1,,8,18,,,,,,,,,,3,5,10,1.5,0.8,6,0.088,0.66,1
,,,,1997,,,,,,,2,1,,8,18,,,,,,,,,,4,10,20,1.4,0.68,9.52,0.081,1.134,1
,,,,1997,,,,,,,2,2,,8,18,,,,,,,,,,1,0,2.5,1.3,1.37,4.4525,0.117,0.38025,1
,,,,1997,,,,,,,2,2,,8,18,,,,,,,,,,2,2.5,5,1.3,0.83,2.6975,0.1,0.325,1
,,,,1997,,,,,,,2,2,,8,18,,,,,,,,,,3,5,10,1.4,0.96,6.72,0.084,0.588,1
,,,,1997,,,,,,,2,2,,8,18,,,,,,,,,,4,10,20,1.5,0.65,9.75,0.074,1.11,1
,,,,1997,,,,,,,2,3,,8,18,,,,,,,,,,1,0,2.5,1.1,2.13,5.8575,0.228,0.627,1
,,,,1997,,,,,,,2,3,,8,18,,,,,,,,,,2,2.5,5,1.2,1.62,4.86,0.145,0.435,1
,,,,1997,,,,,,,2,3,,8,18,,,,,,,,,,3,5,10,1.33,1.12,7.448,0.108,0.7182,1
,,,,1997,,,,,,,2,3,,8,18,,,,,,,,,,4,10,20,1.43,0.85,12.155,0.09,1.287,1
,,,,1997,,,,,,,2,1,,1,19,,,,,,,,,,1,0,2.5,1.35,1.041983904,3.516695676,0.097,0.327375,1
,,,,1997,,,,,,,2,1,,1,19,,,,,,,,,,2,2.5,5,1.4,0.82366323,2.882821305,0.083,0.2905,1
,,,,1997,,,,,,,2,1,,1,19,,,,,,,,,,3,5,10,1.5,0.72442656,5.4331992,0.075,0.5625,1
,,,,1997,,,,,,,2,1,,1,19,,,,,,,,,,4,10,20,1.4,0.645037224,9.030521136,0.069,0.966,1
,,,,1997,,,,,,,2,2,,1,19,,,,,,,,,,1,0,2.5,1.3,0.942747234,3.063928511,0.078,0.2535,1
,,,,1997,,,,,,,2,2,,1,19,,,,,,,,,,2,2.5,5,1.3,0.764121228,2.483393991,0.074,0.2405,1
,,,,1997,,,,,,,2,2,,1,19,,,,,,,,,,3,5,10,1.4,0.684731892,4.793123244,0.062,0.434,1
,,,,1997,,,,,,,2,2,,1,19,,,,,,,,,,4,10,20,1.5,0.545800554,8.18700831,0.05,0.75,1
,,,,1997,,,,,,,2,3,,1,19,,,,,,,,,,1,0,2.5,1.1,1.796182596,4.939502139,0.166,0.4565,1
,,,,1997,,,,,,,2,3,,1,19,,,,,,,,,,2,2.5,5,1.2,1.458777918,4.376333754,0.133,0.399,1
,,,,1997,,,,,,,2,3,,1,19,,,,,,,,,,3,5,10,1.33,1.22060991,8.117055902,0.097,0.64505,1
,,,,1997,,,,,,,2,3,,1,19,,,,,,,,,,4,10,20,1.43,0.9228999,13.19746857,0.086,1.2298,1
,,,,1997,,,,,,,2,1,,9,20,,,,,,,,,,1,0,2.5,1.35,1.36,4.59,0.121,0.408375,1
,,,,1997,,,,,,,2,1,,9,20,,,,,,,,,,2,2.5,5,1.4,1.03,3.605,0.095,0.3325,1
,,,,1997,,,,,,,2,1,,9,20,,,,,,,,,,3,5,10,1.5,0.93,6.975,0.096,0.72,1
,,,,1997,,,,,,,2,1,,9,20,,,,,,,,,,4,10,20,1.4,0.7,9.8,0.081,1.134,1
,,,,1997,,,,,,,2,2,,9,20,,,,,,,,,,1,0,2.5,1.3,1.12,3.64,0.111,0.36075,1
,,,,1997,,,,,,,2,2,,9,20,,,,,,,,,,2,2.5,5,1.3,0.9,2.925,0.089,0.28925,1
,,,,1997,,,,,,,2,2,,9,20,,,,,,,,,,3,5,10,1.4,0.71,4.97,0.082,0.574,1
,,,,1997,,,,,,,2,2,,9,20,,,,,,,,,,4,10,20,1.5,0.65,9.75,0.072,1.08,1
,,,,1997,,,,,,,2,3,,9,20,,,,,,,,,,1,0,2.5,1.1,1.9,5.225,0.184,0.506,1
,,,,1997,,,,,,,2,3,,9,20,,,,,,,,,,2,2.5,5,1.2,1.45,4.35,0.145,0.435,1
,,,,1997,,,,,,,2,3,,9,20,,,,,,,,,,3,5,10,1.33,1.12,7.448,0.122,0.8113,1
,,,,1997,,,,,,,2,3,,9,20,,,,,,,,,,4,10,20,1.43,0.94,13.442,0.098,1.4014,1
,,,,1997,,,,,,,2,1,,6,21,,,,,,,,,,1,0,2.5,1.35,1.399235916,4.722421217,0.109,0.367875,1
,,,,1997,,,,,,,2,1,,6,21,,,,,,,,,,2,2.5,5,1.4,0.982441902,3.438546657,0.081,0.2835,1
,,,,1997,,,,,,,2,1,,6,21,,,,,,,,,,3,5,10,1.5,0.803815896,6.02861922,0.084,0.63,1
,,,,1997,,,,,,,2,1,,6,21,,,,,,,,,,4,10,20,1.4,0.684731892,9.586246488,0.066,0.924,1
,,,,1997,,,,,,,2,2,,6,21,,,,,,,,,,1,0,2.5,1.3,1.299999246,4.22499755,0.107,0.34775,1
,,,,1997,,,,,,,2,2,,6,21,,,,,,,,,,2,2.5,5,1.3,0.843510564,2.741409333,0.071,0.23075,1
,,,,1997,,,,,,,2,2,,6,21,,,,,,,,,,3,5,10,1.4,0.72442656,5.07098592,0.061,0.427,1
,,,,1997,,,,,,,2,2,,6,21,,,,,,,,,,4,10,20,1.5,0.645037224,9.67555836,0.049,0.735,1
,,,,1997,,,,,,,2,3,,6,21,,,,,,,,,,1,0,2.5,1.1,2.431297284,6.686067531,0.234,0.6435,1
,,,,1997,,,,,,,2,3,,6,21,,,,,,,,,,2,2.5,5,1.2,1.81602993,5.44808979,0.151,0.453,1
,,,,1997,,,,,,,2,3,,6,21,,,,,,,,,,3,5,10,1.33,1.31984658,8.776979757,0.115,0.76475,1
,,,,1997,,,,,,,2,3,,6,21,,,,,,,,,,4,10,20,1.43,1.002289236,14.33273607,0.1,1.43,1
,,,,1997,,,,,,,2,1,,5,22,,,,,,,,,,1,0,2.5,1.35,1.18,3.9825,0.13,0.43875,1
,,,,1997,,,,,,,2,1,,5,22,,,,,,,,,,2,2.5,5,1.4,1.03,3.605,0.113,0.3955,1
,,,,1997,,,,,,,2,1,,5,22,,,,,,,,,,3,5,10,1.5,0.85,6.375,0.101,0.7575,1
,,,,1997,,,,,,,2,1,,5,22,,,,,,,,,,4,10,20,1.4,0.7,9.8,0.094,1.316,1
,,,,1997,,,,,,,2,2,,5,22,,,,,,,,,,1,0,2.5,1.3,1.22,3.965,0.115,0.37375,1
,,,,1997,,,,,,,2,2,,5,22,,,,,,,,,,2,2.5,5,1.3,0.89,2.8925,0.098,0.3185,1
,,,,1997,,,,,,,2,2,,5,22,,,,,,,,,,3,5,10,1.4,0.79,5.53,0.091,0.637,1
,,,,1997,,,,,,,2,2,,5,22,,,,,,,,,,4,10,20,1.5,0.65,9.75,0.083,1.245,1
,,,,1997,,,,,,,2,3,,5,22,,,,,,,,,,1,0,2.5,1.1,1.6,4.4,0.18,0.495,1
,,,,1997,,,,,,,2,3,,5,22,,,,,,,,,,2,2.5,5,1.2,1.33,3.99,0.139,0.417,1
,,,,1997,,,,,,,2,3,,5,22,,,,,,,,,,3,5,10,1.33,1.18,7.847,0.137,0.91105,1
